Plasmid-ID	Host	Niche	Source	Length	Circular	Conj_type	Plasmidfinder_type	Copy_number	ARG_number	ARG_Type_Subtype	unique_type	unique_subtype	carrying_VF_num	Selection
Kleb-3R-barcode76-contig_9	Kleb-3R-barcode76	Environment	WWTP-E	99674	N	Conj	IncN, IncX1, IncFII(pHN7A8)	3.219810612	1	beta_lactam__CTX-M-55	1	1	1	Y
Kleb-3R-barcode77-contig_2	Kleb-3R-barcode77	Environment	WWTP-E	95785	Y	Conj	IncX1, IncX1	1.513097545	12	aminoglycoside__APH(3')-Ia, aminoglycoside__APH(3')-Ia, beta_lactam__TEM-176, beta_lactam__TEM-176, florfenicol__floR, florfenicol__floR, quinolone__QnrS1, quinolone__QnrS1, tetracycline__tet(A), tetracycline__tet(A), trimethoprim__dfrA14, trimethoprim__dfrA14	6	6	0	Y
Kleb-3R-barcode77-contig_3	Kleb-3R-barcode77	Environment	WWTP-E	105220	Y	Conj	IncFIB(AP001918), IncFII(pHN7A8)	1.1736137	0		0	0	1	Y
Kleb-3R-barcode78-contig_1	Kleb-3R-barcode78	Environment	WWTP-E	4148	Y	mob_unconj		55.58545537	0		0	0	0	Y
Kleb-3R-barcode78-contig_3	Kleb-3R-barcode78	Environment	WWTP-E	5914	Y	mob_unconj	ColRNAI, ColRNAI	44.45055929	0		0	0	0	Y
Kleb-3R-barcode78-contig_4	Kleb-3R-barcode78	Environment	WWTP-E	88271	Y	Conj	IncI	1.801913939	0		0	0	0	Y
Kleb-3R-barcode78-contig_5	Kleb-3R-barcode78	Environment	WWTP-E	124549	Y	Conj	IncFIB(AP001918), IncFIC(FII)	1.356082331	4	aminoglycoside__APH(3'')-Ib, aminoglycoside__APH(6)-Id, beta_lactam__TEM-1, bleomycin__bleomycin resistance protein	3	4	10	Y
Kleb-3R-barcode81-contig_2	Kleb-3R-barcode81	Environment	WWTP-E	46568	Y	Conj	IncX1	1.179089976	6	aminoglycoside__APH(3')-Ia, beta_lactam__TEM-176, florfenicol__floR, quinolone__QnrS1, tetracycline__tet(A), trimethoprim__dfrA14	6	6	0	Y
Kleb-3R-barcode82-contig_2	Kleb-3R-barcode82	Environment	WWTP-E	47396	Y	Conj	IncX1	1.173034771	7	aminoglycoside__APH(3')-Ia, beta_lactam__TEM-176, florfenicol__floR, quinolone__QnrS1, sulfonamide__sul1, tetracycline__tet(A), trimethoprim__dfrA14	7	7	0	Y
Kleb-3R-barcode83-contig_1	Kleb-3R-barcode83	Environment	WWTP-E	3230	Y	unmob		9.467758652	0		0	0	0	Y
Kleb-3R-barcode83-contig_3	Kleb-3R-barcode83	Environment	WWTP-E	46569	Y	Conj	IncX1	1.155832607	6	aminoglycoside__APH(3')-Ia, beta_lactam__TEM-176, florfenicol__floR, quinolone__QnrS1, tetracycline__tet(A), trimethoprim__dfrA14	6	6	0	Y
Kleb-3R-barcode84-contig_1	Kleb-3R-barcode84	Environment	WWTP-E	128551	Y	mob_unconj	IncFIB(AP001918), IncFIC(FII)	1.25891358	9	aminoglycoside__APH(3'')-Ib, aminoglycoside__APH(3')-Ia, aminoglycoside__APH(6)-Id, beta_lactam__TEM-1, florfenicol__floR, sulfonamide__sul3, sulfonamide__sul2, tetracycline__tet(A), trimethoprim__dfrA14	6	9	11	Y
Kleb-3R-barcode84-contig_3	Kleb-3R-barcode84	Environment	WWTP-E	180565	Y	unmob	IncHI2A, IncHI2	0.955108799	13	aminoglycoside__AAC(3)-IV, aminoglycoside__APH(3'')-Ib, aminoglycoside__APH(6)-Id, aminoglycoside__APH(4)-Ia, aminoglycoside__APH(3')-Ia, aminoglycoside__aadA23, beta_lactam__TEM-95, beta_lactam__NDM-5, beta_lactam__TEM-1, bleomycin__bleomycin resistance protein, florfenicol__floR, macrolide-lincosamide-streptogramin__linG, tetracycline__tet(A)	6	13	0	Y
Kleb-3R-barcode84-contig_4	Kleb-3R-barcode84	Environment	WWTP-E	110280	Y	unmob	IncFIB(pLF82)	0.911274076	0		0	0	0	Y
Kleb-3R-barcode85-contig_4	Kleb-3R-barcode85	Environment	WWTP-E	119901	Y	unmob	IncY	1.009830935	4	beta_lactam__TEM-1, bleomycin__bleomycin resistance protein, florfenicol__floR, quinolone__QnrS1	4	4	0	Y
Kleb-3R-barcode85-contig_5	Kleb-3R-barcode85	Environment	WWTP-E	94504	N	unmob	IncX1, IncR	1.577614961	14	aminoglycoside__aadA, aminoglycoside__AAC(6')-Ib-cr, aminoglycoside__APH(3')-Ia, aminoglycoside__aadA, beta_lactam__OXA-1, chloramphenicol__cmlA1, chloramphenicol__catB3, macrolide-lincosamide-streptogramin__mef(B), quinolone__QnrS2, quinolone__QnrS2, rifamycin__arr-3, sulfonamide__sul3, tetracycline__tet(A), trimethoprim__dfrA12	9	12	0	Y
Kleb-3R-barcode87-contig_2	Kleb-3R-barcode87	Environment	WWTP-E	42514	Y	unmob	IncX1	1.802614891	9	aminoglycoside__APH(3')-Ia, aminoglycoside__aadA, beta_lactam__CTX-M-55, beta_lactam__OXA-10, chloramphenicol__cmlA5, quinolone__QnrS1, rifamycin__arr-2, tetracycline__tet(A), trimethoprim__dfrA14	7	9	0	Y
Kleb-3R-barcode87-contig_3	Kleb-3R-barcode87	Environment	WWTP-E	147164	Y	Conj	IncFIB(AP001918), IncFIB(AP001918), IncFIC(FII)	1.22062547	10	aminoglycoside__APH(3'')-Ib, aminoglycoside__APH(6)-Id, beta_lactam__TEM-106, beta_lactam__TEM-95, florfenicol__floR, quinolone__QnrS1, sulfonamide__sul2, tetracycline__tet(A), tetracycline__tet(A), trimethoprim__dfrA14	7	9	5	Y
Kleb-3R-barcode88-contig_2	Kleb-3R-barcode88	Environment	WWTP-E	169215	Y	Conj	IncFIB(AP001918), IncFII	1.560328146	13	aminoglycoside__AAC(3)-IId, aminoglycoside__APH(3'')-Ib, aminoglycoside__APH(3')-Ia, aminoglycoside__APH(6)-Id, aminoglycoside__APH(3'')-Ib, aminoglycoside__APH(6)-Id, beta_lactam__TEM-1, bleomycin__bleomycin resistance protein, florfenicol__floR, sulfonamide__sul2, sulfonamide__sul2, tetracycline__tet(A), trimethoprim__dfrA14	7	10	7	Y
Kleb-3R-barcode88-contig_3	Kleb-3R-barcode88	Environment	WWTP-E	124034	Y	Conj	IncI1	1.253987345	0		0	0	0	Y
Kleb-3R-barcode88-contig_4	Kleb-3R-barcode88	Environment	WWTP-E	48106	Y	Conj	IncX1	1.034313681	0		0	0	0	Y
Kleb-3R-barcode88-contig_6	Kleb-3R-barcode88	Environment	WWTP-E	94608	Y	unmob	p0111	1.052035382	0		0	0	0	Y
Kleb-3R-barcode89-contig_2	Kleb-3R-barcode89	Environment	WWTP-E	147211	Y	Conj	IncFIB(AP001918), IncFIB(AP001918), IncFIC(FII)	1.217283417	10	aminoglycoside__APH(6)-Id, aminoglycoside__APH(3'')-Ib, beta_lactam__TEM-106, beta_lactam__TEM-95, florfenicol__floR, quinolone__QnrS1, sulfonamide__sul2, tetracycline__tet(A), tetracycline__tet(A), trimethoprim__dfrA14	7	9	5	Y
Kleb-3R-barcode89-contig_3	Kleb-3R-barcode89	Environment	WWTP-E	42525	Y	unmob	IncX1	2.326200009	9	aminoglycoside__aadA, aminoglycoside__APH(3')-Ia, beta_lactam__OXA-10, beta_lactam__CTX-M-55, chloramphenicol__cmlA5, quinolone__QnrS1, rifamycin__arr-2, tetracycline__tet(A), trimethoprim__dfrA14	7	9	0	Y
Kleb-3R-barcode90-contig_5	Kleb-3R-barcode90	Environment	WWTP-E	124030	Y	Conj	IncI1	1.256296237	0		0	0	0	Y
Kleb-3R-barcode90-contig_7	Kleb-3R-barcode90	Environment	WWTP-E	163305	Y	Conj	IncFIB(AP001918), IncFII	1.561970465	13	aminoglycoside__APH(3'')-Ib, aminoglycoside__APH(6)-Id, aminoglycoside__AAC(3)-IId, aminoglycoside__APH(6)-Id, aminoglycoside__APH(3')-Ia, aminoglycoside__APH(3'')-Ib, beta_lactam__TEM-1, bleomycin__bleomycin resistance protein, florfenicol__floR, sulfonamide__sul2, sulfonamide__sul2, tetracycline__tet(A), trimethoprim__dfrA14	7	10	7	Y
Kleb-3R-barcode91-contig_2	Kleb-3R-barcode91	Environment	WWTP-E	147164	Y	Conj	IncFIB(AP001918), IncFIB(AP001918), IncFIC(FII)	1.147699636	10	aminoglycoside__APH(3'')-Ib, aminoglycoside__APH(6)-Id, beta_lactam__TEM-106, beta_lactam__TEM-95, florfenicol__floR, quinolone__QnrS1, sulfonamide__sul2, tetracycline__tet(A), tetracycline__tet(A), trimethoprim__dfrA14	7	9	5	Y
Kleb-3R-barcode91-contig_3	Kleb-3R-barcode91	Environment	WWTP-E	42514	Y	unmob	IncX1	2.018528741	9	aminoglycoside__APH(3')-Ia, aminoglycoside__aadA, beta_lactam__OXA-10, beta_lactam__CTX-M-55, chloramphenicol__cmlA5, quinolone__QnrS1, rifamycin__arr-2, tetracycline__tet(A), trimethoprim__dfrA14	7	9	0	Y
Kleb-3R-barcode93-contig_3	Kleb-3R-barcode93	Environment	WWTP-E	136525	N	Conj	IncFIB(AP001918), IncFIC(FII)	1.85784391	5	beta_lactam__TEM-135, florfenicol__floR, quinolone__QnrS1, tetracycline__tet(A), trimethoprim__dfrA14	5	5	10	Y
Kleb-3R-barcode93-contig_4	Kleb-3R-barcode93	Environment	WWTP-E	289525	Y	mob_unconj	IncHI2A, IncHI2	1.194034697	29	aminoglycoside__APH(6)-Id, aminoglycoside__APH(4)-Ia, aminoglycoside__aadA, aminoglycoside__aadA23, aminoglycoside__APH(3'')-Ib, aminoglycoside__aadA, aminoglycoside__aadA, aminoglycoside__APH(3')-Ia, aminoglycoside__AAC(3)-IV, beta_lactam__OXA-10, beta_lactam__NDM-5, beta_lactam__NDM-5, beta_lactam__TEM-1, beta_lactam__NDM-5, beta_lactam__TEM-95, bleomycin__bleomycin resistance protein, bleomycin__bleomycin resistance protein, bleomycin__bleomycin resistance protein, chloramphenicol__cmlA5, chloramphenicol__cmlA1, florfenicol__floR, macrolide-lincosamide-streptogramin__linG, macrolide-lincosamide-streptogramin__mef(B), quinolone__QnrS1, rifamycin__arr-2, sulfonamide__sul3, tetracycline__tet(A), tetracycline__tet(A), trimethoprim__dfrA14	11	22	0	Y
Kleb-3R-barcode94-contig_2	Kleb-3R-barcode94	Environment	WWTP-E	113742	Y	Conj	IncI1	1.177987191	6	aminoglycoside__aadA, beta_lactam__NDM-5, bleomycin__bleomycin resistance protein, sulfonamide__sul1, tetracycline__tet(M), trimethoprim__dfrA12	6	6	0	Y
Kleb-3R-barcode94-contig_3	Kleb-3R-barcode94	Environment	WWTP-E	83517	Y	Conj	IncB/O/K/Z	1.229266873	0		0	0	0	Y
Kleb-3R-barcode94-contig_7	Kleb-3R-barcode94	Environment	WWTP-E	135872	Y	Conj	IncFIB(AP001918)	1.333833827	6	aminoglycoside__AAC(3)-IId, aminoglycoside__aadA, aminoglycoside__APH(3')-Ia, beta_lactam__TEM-1, tetracycline__tet(A), trimethoprim__dfrA12	4	6	7	Y
Kleb-3R-barcode95-contig_4	Kleb-3R-barcode95	Environment	WWTP-E	5913	Y	unmob	Col440I, Col440I	12.06597538	0		0	0	0	Y
Kleb-3R-barcode95-contig_5	Kleb-3R-barcode95	Environment	WWTP-E	243780	Y	mob_unconj	IncHI2A, IncHI2	1.133043146	15	aminoglycoside__APH(3')-Ia, aminoglycoside__APH(4)-Ia, aminoglycoside__AAC(6')-Ib-cr, aminoglycoside__aadA, aminoglycoside__AAC(3)-IV, beta_lactam__CTX-M-64, beta_lactam__OXA-1, chloramphenicol__catB3, florfenicol__floR, fosfomycin__FosA3, macrolide-lincosamide-streptogramin__mph(A), rifamycin__arr-3, sulfonamide__sul3, sulfonamide__sul1, tetracycline__tet(A)	9	15	0	Y
Kleb-3R-barcode95-contig_6	Kleb-3R-barcode95	Environment	WWTP-E	150239	Y	Conj	IncFIB(AP001918), IncFIC(FII)	1.486158504	5	beta_lactam__TEM-135, florfenicol__floR, quinolone__QnrS1, tetracycline__tet(A), trimethoprim__dfrA14	5	5	10	Y
Kleb-3R-barcode96-contig_1	Kleb-3R-barcode96	Environment	WWTP-E	135861	Y	Conj	IncFIB(AP001918)	1.406617936	6	aminoglycoside__AAC(3)-IId, aminoglycoside__aadA, aminoglycoside__APH(3')-Ia, beta_lactam__TEM-1, tetracycline__tet(A), trimethoprim__dfrA12	4	6	7	Y
Kleb-3R-barcode96-contig_2	Kleb-3R-barcode96	Environment	WWTP-E	83314	Y	Conj	IncB/O/K/Z	1.129314306	0		0	0	0	Y
Kleb-3R-barcode96-contig_4	Kleb-3R-barcode96	Environment	WWTP-E	113976	Y	Conj	IncI1	1.164744387	6	aminoglycoside__aadA, beta_lactam__NDM-5, bleomycin__bleomycin resistance protein, sulfonamide__sul1, tetracycline__tet(M), trimethoprim__dfrA12	6	6	0	Y
manhole-barcode01-contig_2	manhole-barcode01	Human	Manhole	1091	N	unmob		3.530219051	0		0	0	0	N
manhole-barcode01-contig_3	manhole-barcode01	Human	Manhole	1510	N	unmob		6.392958095	0		0	0	0	N
manhole-barcode01-contig_4	manhole-barcode01	Human	Manhole	26985	Y	unmob		8.215495843	0		0	0	0	N
manhole-barcode01-contig_5	manhole-barcode01	Human	Manhole	6113	Y	mob_unconj	Col156	10.53438325	0		0	0	0	N
manhole-barcode01-contig_6	manhole-barcode01	Human	Manhole	30570	Y	Conj		4.706389655	1	beta_lactam__TEM-185	1	1	0	N
manhole-barcode03-contig_2	manhole-barcode03	Human	Manhole	92125	Y	Conj	IncI1	1.299950809	1	beta_lactam__CTX-M-130	1	1	0	N
manhole-barcode04-contig_2	manhole-barcode04	Human	Manhole	120876	Y	unmob	IncFIB(AP001918), IncFII	1.130994788	5	beta_lactam__TEM-135, florfenicol__floR, quinolone__QnrS1, tetracycline__tet(A), tetracycline__tet(A)	4	4	11	N
manhole-barcode04-contig_3	manhole-barcode04	Human	Manhole	93722	Y	Conj	IncFII(pRSB107)	1.348029718	0		0	0	0	N
manhole-barcode04-contig_4	manhole-barcode04	Human	Manhole	94608	Y	unmob	IncY	1.034838405	0		0	0	0	N
manhole-barcode05-contig_2	manhole-barcode05	Human	Manhole	98471	Y	Conj	IncFIB(AP001918), IncFII	1.490151804	9	aminoglycoside__APH(6)-Id, aminoglycoside__APH(3'')-Ib, beta_lactam__TEM-1, florfenicol__floR, quinolone__QnrS1, sulfonamide__sul2, tetracycline__tet(A), tetracycline__tet(A), trimethoprim__dfrA14	7	8	0	N
manhole-barcode05-contig_3	manhole-barcode05	Human	Manhole	8449	Y	unmob	Col440I	16.56289341	0		0	0	0	N
manhole-barcode05-contig_4	manhole-barcode05	Human	Manhole	39511	Y	Conj	IncX1	0.881715121	0		0	0	6	N
manhole-barcode05-contig_5	manhole-barcode05	Human	Manhole	14366	Y	unmob		2.052555074	0		0	0	0	N
manhole-barcode06-contig_1	manhole-barcode06	Human	Manhole	54812	Y	unmob		1.4094153	4	beta_lactam__LAP-2, beta_lactam__TEM-1, quinolone__QnrS1, tetracycline__tet(C)	3	4	0	N
manhole-barcode06-contig_3	manhole-barcode06	Human	Manhole	5555	Y	unmob	Col440I	21.17156517	0		0	0	0	N
manhole-barcode06-contig_4	manhole-barcode06	Human	Manhole	247977	Y	unmob	IncHI1B(R27), IncHI1A	1.091161803	0		0	0	0	N
manhole-barcode06-contig_5	manhole-barcode06	Human	Manhole	7896	Y	unmob		19.48346624	0		0	0	0	N
manhole-barcode07-contig_1	manhole-barcode07	Human	Manhole	9442	Y	mob_unconj	ColRNAI, ColRNAI	9.49876069	0		0	0	0	N
manhole-barcode07-contig_3	manhole-barcode07	Human	Manhole	38083	Y	Conj	IncX1	1.000368003	0		0	0	0	N
manhole-barcode07-contig_4	manhole-barcode07	Human	Manhole	12217	Y	unmob		3.012414013	0		0	0	0	N
manhole-barcode07-contig_5	manhole-barcode07	Human	Manhole	93702	Y	unmob	IncFIC(FII), IncR	1.195726242	10	aminoglycoside__aadA, aminoglycoside__aadA, beta_lactam__TEM-1, chloramphenicol__cmlA1, macrolide-lincosamide-streptogramin__mef(B), quinolone__QnrS1, sulfonamide__sul3, tetracycline__tet(M), tetracycline__tet(A), trimethoprim__dfrA12	8	9	0	N
manhole-barcode07-contig_6	manhole-barcode07	Human	Manhole	3378	Y	unmob	ColRNAI	12.36480478	0		0	0	0	N
manhole-barcode08-contig_2	manhole-barcode08	Human	Manhole	3685	Y	unmob		23.41758231	0		0	0	0	N
manhole-barcode08-contig_3	manhole-barcode08	Human	Manhole	187011	Y	unmob	IncFIB(K), IncFII, IncR	1.310427188	0		0	0	0	N
manhole-barcode08-contig_4	manhole-barcode08	Human	Manhole	9182	Y	unmob		18.74913421	0		0	0	0	N
manhole-barcode08-contig_5	manhole-barcode08	Human	Manhole	92902	Y	Conj	IncI1	1.50509594	1	beta_lactam__TEM-1	1	1	0	N
manhole-barcode09-contig_2	manhole-barcode09	Human	Manhole	13435	Y	mob_unconj		4.715535205	0		0	0	0	N
manhole-barcode10-contig_2	manhole-barcode10	Human	Manhole	3036	N	unmob		1.263081486	0		0	0	0	N
manhole-barcode10-contig_3	manhole-barcode10	Human	Manhole	4615	Y	mob_unconj		35.13437363	0		0	0	0	N
manhole-barcode10-contig_4	manhole-barcode10	Human	Manhole	8832	Y	mob_unconj		24.87767664	0		0	0	0	N
manhole-barcode10-contig_5	manhole-barcode10	Human	Manhole	87892	Y	unmob	IncFIB(K)	1.329080749	0		0	0	0	N
manhole-barcode12-contig_1	manhole-barcode12	Human	Manhole	4438	Y	mob_unconj		28.33705019	0		0	0	0	N
manhole-barcode12-contig_3	manhole-barcode12	Human	Manhole	11585	Y	unmob		23.13429152	0		0	0	0	N
manhole-barcode12-contig_4	manhole-barcode12	Human	Manhole	121262	Y	unmob	IncFIB(K), IncFII	1.162962112	0		0	0	0	N
manhole-barcode12-contig_5	manhole-barcode12	Human	Manhole	101607	Y	mob_unconj	p0111	1.246475038	0		0	0	0	N
manhole-barcode13-contig_4	manhole-barcode13	Human	Manhole	4725	Y	unmob		21.12733304	0		0	0	0	N
manhole-barcode14-contig_11	manhole-barcode14	Human	Manhole	4921	Y	mob_unconj		1.637486116	0		0	0	0	N
manhole-barcode14-contig_4	manhole-barcode14	Human	Manhole	39976	Y	unmob	IncR	0.485457224	0		0	0	0	N
manhole-barcode14-contig_5	manhole-barcode14	Human	Manhole	211420	Y	unmob	IncFIB(K), IncFII, IncR	1.238187353	0		0	0	0	N
manhole-barcode14-contig_8	manhole-barcode14	Human	Manhole	128565	Y	Conj	IncI1	1.502733633	0		0	0	6	N
manhole-barcode14-contig_9	manhole-barcode14	Human	Manhole	5101	Y	mob_unconj		0.831361559	0		0	0	0	N
manhole-barcode15-contig_2	manhole-barcode15	Human	Manhole	4726	Y	unmob	Col440I	26.56026532	0		0	0	0	N
manhole-barcode17-contig_2	manhole-barcode17	Human	Manhole	9924	Y	mob_unconj		7.428007905	0		0	0	0	N
manhole-barcode17-contig_3	manhole-barcode17	Human	Manhole	141297	Y	unmob	IncFIB(K)	1.324610371	0		0	0	2	N
manhole-barcode17-contig_4	manhole-barcode17	Human	Manhole	76452	Y	Conj	IncFII(pCoo)	2.064645889	4	aminoglycoside__APH(3')-IIa, beta_lactam__TEM-209, beta_lactam__CTX-M-55, fosfomycin__FosA3	3	4	0	N
manhole-barcode18-contig_2	manhole-barcode18	Human	Manhole	141597	Y	unmob	IncFIB(K)	1.506829145	0		0	0	2	N
manhole-barcode18-contig_3	manhole-barcode18	Human	Manhole	10099	Y	mob_unconj		5.540905565	0		0	0	0	N
manhole-barcode18-contig_4	manhole-barcode18	Human	Manhole	76458	Y	Conj	IncFII(pCoo)	2.11262412	4	aminoglycoside__APH(3')-IIa, beta_lactam__TEM-209, beta_lactam__CTX-M-55, fosfomycin__FosA3	3	4	0	N
manhole-barcode19-contig_2	manhole-barcode19	Human	Manhole	99971	Y	unmob	IncFIB(K)	1.483409091	0		0	0	0	N
manhole-barcode19-contig_3	manhole-barcode19	Human	Manhole	6046	Y	unmob		34.05155534	0		0	0	0	N
manhole-barcode19-contig_4	manhole-barcode19	Human	Manhole	4250	N	unmob	Col440I	15.70812432	0		0	0	0	N
manhole-barcode19-contig_6	manhole-barcode19	Human	Manhole	117043	Y	Conj	IncN, IncR	3.407546682	1	beta_lactam__TEM-1	1	1	0	N
manhole-barcode20-contig_6	manhole-barcode20	Human	Manhole	145553	N	unmob	IncFIB(K)	1.370139288	0		0	0	2	N
manhole-barcode20-contig_7	manhole-barcode20	Human	Manhole	76458	Y	Conj	IncFII(pCoo)	1.793450617	4	aminoglycoside__APH(3')-IIa, beta_lactam__TEM-209, beta_lactam__CTX-M-55, fosfomycin__FosA3	3	4	0	N
manhole-barcode20-contig_8	manhole-barcode20	Human	Manhole	10196	Y	mob_unconj		6.289997583	0		0	0	0	N
manhole-barcode21-contig_4	manhole-barcode21	Human	Manhole	141297	Y	unmob	IncFIB(K)	1.131503294	0		0	0	2	N
manhole-barcode21-contig_6	manhole-barcode21	Human	Manhole	75388	Y	Conj	IncFII(pCoo)	2.072186976	4	aminoglycoside__APH(3')-IIa, beta_lactam__CTX-M-55, beta_lactam__TEM-209, fosfomycin__FosA3	3	4	0	N
manhole-barcode22-contig_4	manhole-barcode22	Human	Manhole	76458	Y	Conj	IncFII(pCoo)	2.027877508	4	aminoglycoside__APH(3')-IIa, beta_lactam__CTX-M-55, beta_lactam__TEM-209, fosfomycin__FosA3	3	4	0	N
manhole-barcode22-contig_5	manhole-barcode22	Human	Manhole	158544	N	unmob	IncFIB(K)	1.521914636	0		0	0	2	N
manhole-barcode23-contig_2	manhole-barcode23	Human	Manhole	141615	Y	unmob	IncFIB(K)	1.429979304	0		0	0	2	N
manhole-barcode23-contig_3	manhole-barcode23	Human	Manhole	76453	Y	Conj	IncFII(pCoo)	2.028059881	4	aminoglycoside__APH(3')-IIa, beta_lactam__TEM-209, beta_lactam__CTX-M-55, fosfomycin__FosA3	3	4	0	N
manhole-barcode23-contig_4	manhole-barcode23	Human	Manhole	10266	Y	mob_unconj		2.710858442	0		0	0	0	N
manhole-barcode24-contig_1	manhole-barcode24	Human	Manhole	76458	Y	Conj	IncFII(pCoo)	1.935259326	4	aminoglycoside__APH(3')-IIa, beta_lactam__CTX-M-55, beta_lactam__TEM-209, fosfomycin__FosA3	3	4	0	N
manhole-barcode24-contig_5	manhole-barcode24	Human	Manhole	10086	Y	mob_unconj		4.722403533	0		0	0	0	N
manhole-barcode24-contig_6	manhole-barcode24	Human	Manhole	141605	Y	unmob	IncFIB(K)	1.275052696	0		0	0	2	N
manhole-barcode28-contig_4	manhole-barcode28	Human	Manhole	8813	Y	mob_unconj		5.990273564	0		0	0	0	N
manhole-barcode28-contig_5	manhole-barcode28	Human	Manhole	8334	Y	unmob	Col440I	17.02600023	0		0	0	0	N
manhole-barcode28-contig_6	manhole-barcode28	Human	Manhole	280889	Y	mob_unconj	IncHI1B(R27), IncHI1A	1.265318974	0		0	0	0	N
manhole-barcode29-contig_2	manhole-barcode29	Human	Manhole	14237	Y	unmob		6.310727046	0		0	0	0	N
manhole-barcode29-contig_3	manhole-barcode29	Human	Manhole	163914	Y	mob_unconj	IncY	1.308963648	0		0	0	0	N
manhole-barcode29-contig_4	manhole-barcode29	Human	Manhole	29040	Y	unmob		8.635928704	0		0	0	0	N
manhole-barcode30-contig_11	manhole-barcode30	Human	Manhole	7166	Y	unmob		24.16483555	0		0	0	0	N
manhole-barcode30-contig_6	manhole-barcode30	Human	Manhole	89763	N	unmob	IncFII	2.697088537	0		0	0	0	N
manhole-barcode30-contig_7	manhole-barcode30	Human	Manhole	21778	N	unmob		1.236050106	0		0	0	0	N
manhole-barcode30-contig_8	manhole-barcode30	Human	Manhole	61987	N	unmob	IncR	1.526017106	0		0	0	0	N
manhole-barcode32-contig_2	manhole-barcode32	Human	Manhole	55955	Y	unmob	IncFIB(K), IncFIA(HI1)	1.633598568	0		0	0	1	N
manhole-barcode32-contig_3	manhole-barcode32	Human	Manhole	203156	Y	Conj	IncA/C	1.508809965	0		0	0	0	N
manhole-barcode32-contig_5	manhole-barcode32	Human	Manhole	6997	Y	mob_unconj		4.270965678	0		0	0	0	N
manhole-barcode33-contig_4	manhole-barcode33	Human	Manhole	10024	Y	unmob	Col440I, Col440I, Col440I	12.50549973	0		0	0	0	N
manhole-barcode33-contig_5	manhole-barcode33	Human	Manhole	107042	Y	unmob	IncY	0.889406849	0		0	0	0	N
manhole-barcode33-contig_6	manhole-barcode33	Human	Manhole	4118	Y	unmob	Col440I, Col440I	26.18143086	0		0	0	0	N
manhole-barcode35-contig_1	manhole-barcode35	Human	Manhole	13211	Y	mob_unconj		16.6817049	0		0	0	0	N
manhole-barcode36-contig_1	manhole-barcode36	Human	Manhole	3626	Y	unmob	Col440I	84.33698249	0		0	0	0	N
manhole-barcode37-contig_2	manhole-barcode37	Human	Manhole	8007	Y	unmob		16.89802149	0		0	0	0	N
manhole-barcode37-contig_3	manhole-barcode37	Human	Manhole	82260	Y	unmob	IncFIB(K)	1.36892953	0		0	0	0	N
manhole-barcode39-contig_2	manhole-barcode39	Human	Manhole	119549	Y	unmob	IncFIB(K), IncFII	0.92904167	0		0	0	0	N
manhole-barcode39-contig_3	manhole-barcode39	Human	Manhole	8904	Y	mob_unconj		15.60123884	0		0	0	0	N
manhole-barcode40-contig_2	manhole-barcode40	Human	Manhole	197502	Y	unmob	IncFIB(K), IncFII, IncR	1.187633322	0		0	0	0	N
manhole-barcode41-contig_2	manhole-barcode41	Human	Manhole	83567	Y	Conj	IncI1	1.551188834	0		0	0	0	N
manhole-barcode41-contig_3	manhole-barcode41	Human	Manhole	35465	Y	unmob	IncX1	2.855113821	6	aminoglycoside__APH(6)-Id, beta_lactam__TEM-1, quinolone__QnrS1, sulfonamide__sul3, tetracycline__tet(A), trimethoprim__dfrA14	6	6	0	N
manhole-barcode42-contig_2	manhole-barcode42	Human	Manhole	123731	Y	mob_unconj	IncFIB(AP001918), IncFIA, IncFII(pRSB107), Col156	1.343455533	9	aminoglycoside__APH(3'')-Ib, aminoglycoside__APH(6)-Id, aminoglycoside__aadA5, beta_lactam__TEM-1, macrolide-lincosamide-streptogramin__mph(A), sulfonamide__sul1, sulfonamide__sul2, tetracycline__tet(A), trimethoprim__dfrA17	6	9	1	N
manhole-barcode45-contig_1	manhole-barcode45	Human	Manhole	5209	N	unmob		108.7922256	0		0	0	0	N
manhole-barcode45-contig_10	manhole-barcode45	Human	Manhole	111161	N	Conj	IncI	1.766974457	0		0	0	0	N
manhole-barcode45-contig_12	manhole-barcode45	Human	Manhole	120682	N	mob_unconj	IncI	1.281607683	0		0	0	0	N
manhole-barcode45-contig_15	manhole-barcode45	Human	Manhole	2251	Y	unmob		182.1421609	0		0	0	0	N
manhole-barcode45-contig_16	manhole-barcode45	Human	Manhole	18497	Y	mob_unconj		13.21966613	0		0	0	0	N
manhole-barcode45-contig_3	manhole-barcode45	Human	Manhole	5520	N	mob_unconj	Col156	6.387121741	0		0	0	0	N
manhole-barcode45-contig_5	manhole-barcode45	Human	Manhole	9782	N	mob_unconj	Col156	5.983397199	0		0	0	0	N
manhole-barcode45-contig_7	manhole-barcode45	Human	Manhole	1842	N	unmob	ColpVC	140.6528392	0		0	0	0	N
manhole-barcode45-contig_8	manhole-barcode45	Human	Manhole	1978	Y	unmob	ColpVC	162.2482139	0		0	0	0	N
manhole-barcode45-contig_9	manhole-barcode45	Human	Manhole	5305	N	unmob		34.78406111	0		0	0	0	N
manhole-barcode46-contig_3	manhole-barcode46	Human	Manhole	4630	Y	unmob	ColpVC	17.91482989	0		0	0	0	N
